82 | 275643.00 | [-42.0, 41.5, -28.0, 20.75, -16.8, 13.833333333333334, -12.0, 10.375, -9.333333333333334, 8.3, -7.636363636363637, 6.916666666666667, -6.461538461538462, 5.928571428571429, -5.6, 5.1875, -4.9411764705882355, 4.611111111111111, -4.421052631578948, 4.15, -4.0, 3.772727272727273, -3.652173913043478, 3.4583333333333335, -3.36, 3.1923076923076925, -3.111111111111111, 2.9642857142857144, -2.896551724137931, 2.7666666666666666, -2.7096774193548385, 2.59375, -2.5454545454545454, 2.4411764705882355, -2.4, 2.3055555555555554, -2.27027027027027, 2.1842105263157894, -2.1538461538461537, 2.075, -2.048780487804878, 1.9761904761904763, -1.9534883720930232, 1.8863636363636365, -1.8666666666666667, 1.8043478260869565, -1.7872340425531914, 1.7291666666666667, -1.7142857142857142, 1.66, -1.6470588235294117, 1.5961538461538463, -1.5849056603773586, 1.537037037037037, -1.5272727272727273, 1.4821428571428572, -1.4736842105263157, 1.4310344827586208, -1.423728813559322, 1.3833333333333333, -1.3770491803278688, 1.3387096774193548, -1.3333333333333333, 1.296875, -1.2923076923076924, 1.2575757575757576, -1.2537313432835822, 1.2205882352941178, -1.2173913043478262, 1.1857142857142857, -1.1830985915492958, 1.1527777777777777, -1.1506849315068493, 1.1216216216216217, -1.12, 1.0921052631578947, -1.0909090909090908, 1.064102564102564, -1.0632911392405062, 1.0375, -1.037037037037037, 1.0121951219512195]
83 | 289338.00 | [42.0, -42.5, 28.0, -21.25, 16.8, -14.166666666666666, 12.0, -10.625, 9.333333333333334, -8.5, 7.636363636363637, -7.083333333333333, 6.461538461538462, -6.071428571428571, 5.6, -5.3125, 4.9411764705882355, -4.722222222222222, 4.421052631578948, -4.25, 4.0, -3.8636363636363638, 3.652173913043478, -3.5416666666666665, 3.36, -3.269230769230769, 3.111111111111111, -3.0357142857142856, 2.896551724137931, -2.8333333333333335, 2.7096774193548385, -2.65625, 2.5454545454545454, -2.5, 2.4, -2.361111111111111, 2.27027027027027, -2.236842105263158, 2.1538461538461537, -2.125, 2.048780487804878, -2.0238095238095237, 1.9534883720930232, -1.9318181818181819, 1.8666666666666667, -1.8478260869565217, 1.7872340425531914, -1.7708333333333333, 1.7142857142857142, -1.7, 1.6470588235294117, -1.6346153846153846, 1.5849056603773586, -1.5740740740740742, 1.5272727272727273, -1.5178571428571428, 1.4736842105263157, -1.4655172413793103, 1.423728813559322, -1.4166666666666667, 1.3770491803278688, -1.3709677419354838, 1.3333333333333333, -1.328125, 1.2923076923076924, -1.2878787878787878, 1.2537313432835822, -1.25, 1.2173913043478262, -1.2142857142857142, 1.1830985915492958, -1.1805555555555556, 1.1506849315068493, -1.1486486486486487, 1.12, -1.118421052631579, 1.0909090909090908, -1.0897435897435896, 1.0632911392405062, -1.0625, 1.037037037037037, -1.0365853658536586, 1.0120481927710843]
84 | 296310.00 | [-43.0, 42.5, -28.666666666666668, 21.25, -17.2, 14.166666666666666, -12.285714285714286, 10.625, -9.555555555555555, 8.5, -7.818181818181818, 7.083333333333333, -6.615384615384615, 6.071428571428571, -5.733333333333333, 5.3125, -5.0588235294117645, 4.722222222222222, -4.526315789473684, 4.25, -4.095238095238095, 3.8636363636363638, -3.739130434782609, 3.5416666666666665, -3.44, 3.269230769230769, -3.185185185185185, 3.0357142857142856, -2.9655172413793105, 2.8333333333333335, -2.774193548387097, 2.65625, -2.606060606060606, 2.5, -2.4571428571428573, 2.361111111111111, -2.324324324324324, 2.236842105263158, -2.2051282051282053, 2.125, -2.097560975609756, 2.0238095238095237, -2.0, 1.9318181818181819, -1.9111111111111112, 1.8478260869565217, -1.8297872340425532, 1.7708333333333333, -1.7551020408163265, 1.7, -1.6862745098039216, 1.6346153846153846, -1.6226415094339623, 1.5740740740740742, -1.5636363636363637, 1.5178571428571428, -1.5087719298245614, 1.4655172413793103, -1.4576271186440677, 1.4166666666666667, -1.4098360655737705, 1.3709677419354838, -1.3650793650793651, 1.328125, -1.323076923076923, 1.2878787878787878, -1.2835820895522387, 1.25, -1.2463768115942029, 1.2142857142857142, -1.2112676056338028, 1.1805555555555556, -1.178082191780822, 1.1486486486486487, -1.1466666666666667, 1.118421052631579, -1.1168831168831168, 1.0897435897435896, -1.0886075949367089, 1.0625, -1.0617283950617284, 1.0365853658536586, -1.036144578313253, 1.0119047619047619]
85 | 310675.00 | [43.0, -43.5, 28.666666666666668, -21.75, 17.2, -14.5, 12.285714285714286, -10.875, 9.555555555555555, -8.7, 7.818181818181818, -7.25, 6.615384615384615, -6.214285714285714, 5.733333333333333, -5.4375, 5.0588235294117645, -4.833333333333333, 4.526315789473684, -4.35, 4.095238095238095, -3.9545454545454546, 3.739130434782609, -3.625, 3.44, -3.3461538461538463, 3.185185185185185, -3.107142857142857, 2.9655172413793105, -2.9, 2.774193548387097, -2.71875, 2.606060606060606, -2.5588235294117645, 2.4571428571428573, -2.4166666666666665, 2.324324324324324, -2.289473684210526, 2.2051282051282053, -2.175, 2.097560975609756, -2.0714285714285716, 2.0, -1.9772727272727273, 1.9111111111111112, -1.891304347826087, 1.8297872340425532, -1.8125, 1.7551020408163265, -1.74, 1.6862745098039216, -1.6730769230769231, 1.6226415094339623, -1.6111111111111112, 1.5636363636363637, -1.5535714285714286, 1.5087719298245614, -1.5, 1.4576271186440677, -1.45, 1.4098360655737705, -1.403225806451613, 1.3650793650793651, -1.359375, 1.323076923076923, -1.3181818181818181, 1.2835820895522387, -1.2794117647058822, 1.2463768115942029, -1.2428571428571429, 1.2112676056338028, -1.2083333333333333, 1.178082191780822, -1.1756756756756757, 1.1466666666666667, -1.144736842105263, 1.1168831168831168, -1.1153846153846154, 1.0886075949367089, -1.0875, 1.0617283950617284, -1.0609756097560976, 1.036144578313253, -1.0357142857142858, 1.011764705882353]
86 | 317985.00 | [-44.0, 43.5, -29.333333333333332, 21.75, -17.6, 14.5, -12.571428571428571, 10.875, -9.777777777777779, 8.7, -8.0, 7.25, -6.769230769230769, 6.214285714285714, -5.866666666666666, 5.4375, -5.176470588235294, 4.833333333333333, -4.631578947368421, 4.35, -4.190476190476191, 3.9545454545454546, -3.8260869565217392, 3.625, -3.52, 3.3461538461538463, -3.259259259259259, 3.107142857142857, -3.0344827586206895, 2.9, -2.838709677419355, 2.71875, -2.6666666666666665, 2.5588235294117645, -2.5142857142857142, 2.4166666666666665, -2.3783783783783785, 2.289473684210526, -2.2564102564102564, 2.175, -2.1463414634146343, 2.0714285714285716, -2.046511627906977, 1.9772727272727273, -1.9555555555555555, 1.891304347826087, -1.872340425531915, 1.8125, -1.7959183673469388, 1.74, -1.7254901960784315, 1.6730769230769231, -1.6603773584905661, 1.6111111111111112, -1.6, 1.5535714285714286, -1.543859649122807, 1.5, -1.4915254237288136, 1.45, -1.4426229508196722, 1.403225806451613, -1.3968253968253967, 1.359375, -1.353846153846154, 1.3181818181818181, -1.3134328358208955, 1.2794117647058822, -1.2753623188405796, 1.2428571428571429, -1.2394366197183098, 1.2083333333333333, -1.2054794520547945, 1.1756756756756757, -1.1733333333333333, 1.144736842105263, -1.1428571428571428, 1.1153846153846154, -1.1139240506329113, 1.0875, -1.0864197530864197, 1.0609756097560976, -1.0602409638554218, 1.0357142857142858, -1.035294117647059, 1.0116279069767442]
87 | 333036.00 | [44.0, -44.5, 29.333333333333332, -22.25, 17.6, -14.833333333333334, 12.571428571428571, -11.125, 9.777777777777779, -8.9, 8.0, -7.416666666666667, 6.769230769230769, -6.357142857142857, 5.866666666666666, -5.5625, 5.176470588235294, -4.944444444444445, 4.631578947368421, -4.45, 4.190476190476191, -4.045454545454546, 3.8260869565217392, -3.7083333333333335, 3.52, -3.423076923076923, 3.259259259259259, -3.1785714285714284, 3.0344827586206895, -2.966666666666667, 2.838709677419355, -2.78125, 2.6666666666666665, -2.6176470588235294, 2.5142857142857142, -2.4722222222222223, 2.3783783783783785, -2.3421052631578947, 2.2564102564102564, -2.225, 2.1463414634146343, -2.119047619047619, 2.046511627906977, -2.022727272727273, 1.9555555555555555, -1.934782608695652, 1.872340425531915, -1.8541666666666667, 1.7959183673469388, -1.78, 1.7254901960784315, -1.7115384615384615, 1.6603773584905661, -1.6481481481481481, 1.6, -1.5892857142857142, 1.543859649122807, -1.5344827586206897, 1.4915254237288136, -1.4833333333333334, 1.4426229508196722, -1.435483870967742, 1.3968253968253967, -1.390625, 1.353846153846154, -1.3484848484848484, 1.3134328358208955, -1.3088235294117647, 1.2753623188405796, -1.2714285714285714, 1.2394366197183098, -1.2361111111111112, 1.2054794520547945, -1.2027027027027026, 1.1733333333333333, -1.1710526315789473, 1.1428571428571428, -1.141025641025641, 1.1139240506329113, -1.1125, 1.0864197530864197, -1.0853658536585367, 1.0602409638554218, -1.0595238095238095, 1.035294117647059, -1.0348837209302326, 1.0114942528735633]
88 | 340692.00 | [-45.0, 44.5, -30.0, 22.25, -18.0, 14.833333333333334, -12.857142857142858, 11.125, -10.0, 8.9, -8.181818181818182, 7.416666666666667, -6.923076923076923, 6.357142857142857, -6.0, 5.5625, -5.294117647058823, 4.944444444444445, -4.7368421052631575, 4.45, -4.285714285714286, 4.045454545454546, -3.9130434782608696, 3.7083333333333335, -3.6, 3.423076923076923, -3.3333333333333335, 3.1785714285714284, -3.103448275862069, 2.966666666666667, -2.903225806451613, 2.78125, -2.727272727272727, 2.6176470588235294, -2.5714285714285716, 2.4722222222222223, -2.4324324324324325, 2.3421052631578947, -2.3076923076923075, 2.225, -2.1951219512195124, 2.119047619047619, -2.0930232558139537, 2.022727272727273, -2.0, 1.934782608695652, -1.9148936170212767, 1.8541666666666667, -1.836734693877551, 1.78, -1.7647058823529411, 1.7115384615384615, -1.6981132075471699, 1.6481481481481481, -1.6363636363636365, 1.5892857142857142, -1.5789473684210527, 1.5344827586206897, -1.5254237288135593, 1.4833333333333334, -1.4754098360655739, 1.435483870967742, -1.4285714285714286, 1.390625, -1.3846153846153846, 1.3484848484848484, -1.3432835820895523, 1.3088235294117647, -1.3043478260869565, 1.2714285714285714, -1.267605633802817, 1.2361111111111112, -1.2328767123287672, 1.2027027027027026, -1.2, 1.1710526315789473, -1.1688311688311688, 1.141025641025641, -1.139240506329114, 1.1125, -1.1111111111111112, 1.0853658536585367, -1.0843373493975903, 1.0595238095238095, -1.0588235294117647, 1.0348837209302326, -1.0344827586206897, 1.0113636363636365]
89 | 356445.00 | [45.0, -45.5, 30.0, -22.75, 18.0, -15.166666666666666, 12.857142857142858, -11.375, 10.0, -9.1, 8.181818181818182, -7.583333333333333, 6.923076923076923, -6.5, 6.0, -5.6875, 5.294117647058823, -5.055555555555555, 4.7368421052631575, -4.55, 4.285714285714286, -4.136363636363637, 3.9130434782608696, -3.7916666666666665, 3.6, -3.5, 3.3333333333333335, -3.25, 3.103448275862069, -3.033333333333333, 2.903225806451613, -2.84375, 2.727272727272727, -2.676470588235294, 2.5714285714285716, -2.5277777777777777, 2.4324324324324325, -2.3947368421052633, 2.3076923076923075, -2.275, 2.1951219512195124, -2.1666666666666665, 2.0930232558139537, -2.0681818181818183, 2.0, -1.9782608695652173, 1.9148936170212767, -1.8958333333333333, 1.836734693877551, -1.82, 1.7647058823529411, -1.75, 1.6981132075471699, -1.6851851851851851, 1.6363636363636365, -1.625, 1.5789473684210527, -1.5689655172413792, 1.5254237288135593, -1.5166666666666666, 1.4754098360655739, -1.467741935483871, 1.4285714285714286, -1.421875, 1.3846153846153846, -1.378787878787879, 1.3432835820895523, -1.338235294117647, 1.3043478260869565, -1.3, 1.267605633802817, -1.2638888888888888, 1.2328767123287672, -1.2297297297297298, 1.2, -1.1973684210526316, 1.1688311688311688, -1.1666666666666667, 1.139240506329114, -1.1375, 1.1111111111111112, -1.1097560975609757, 1.0843373493975903, -1.0833333333333333, 1.0588235294117647, -1.058139534883721, 1.0344827586206897, -1.0340909090909092, 1.0112359550561798]
90 | 364455.00 | [-46.0, 45.5, -30.666666666666668, 22.75, -18.4, 15.166666666666666, -13.142857142857142, 11.375, -10.222222222222221, 9.1, -8.363636363636363, 7.583333333333333, -7.076923076923077, 6.5, -6.133333333333334, 5.6875, -5.411764705882353, 5.055555555555555, -4.842105263157895, 4.55, -4.380952380952381, 4.136363636363637, -4.0, 3.7916666666666665, -3.68, 3.5, -3.4074074074074074, 3.25, -3.1724137931034484, 3.033333333333333, -2.967741935483871, 2.84375, -2.787878787878788, 2.676470588235294, -2.6285714285714286, 2.5277777777777777, -2.4864864864864864, 2.3947368421052633, -2.358974358974359, 2.275, -2.2439024390243905, 2.1666666666666665, -2.13953488372093, 2.0681818181818183, -2.0444444444444443, 1.9782608695652173, -1.9574468085106382, 1.8958333333333333, -1.8775510204081634, 1.82, -1.803921568627451, 1.75, -1.7358490566037736, 1.6851851851851851, -1.6727272727272726, 1.625, -1.6140350877192982, 1.5689655172413792, -1.5593220338983051, 1.5166666666666666, -1.5081967213114753, 1.467741935483871, -1.4603174603174602, 1.421875, -1.4153846153846155, 1.378787878787879, -1.373134328358209, 1.338235294117647, -1.3333333333333333, 1.3, -1.295774647887324, 1.2638888888888888, -1.2602739726027397, 1.2297297297297298, -1.2266666666666666, 1.1973684210526316, -1.1948051948051948, 1.1666666666666667, -1.1645569620253164, 1.1375, -1.1358024691358024, 1.1097560975609757, -1.108433734939759, 1.0833333333333333, -1.0823529411764705, 1.058139534883721, -1.0574712643678161, 1.0340909090909092, -1.0337078651685394, 1.011111111111111]
91 | 380926.00 | [46.0, -46.5, 30.666666666666668, -23.25, 18.4, -15.5, 13.142857142857142, -11.625, 10.222222222222221, -9.3, 8.363636363636363, -7.75, 7.076923076923077, -6.642857142857143, 6.133333333333334, -5.8125, 5.411764705882353, -5.166666666666667, 4.842105263157895, -4.65, 4.380952380952381, -4.2272727272727275, 4.0, -3.875, 3.68, -3.576923076923077, 3.4074074074074074, -3.3214285714285716, 3.1724137931034484, -3.1, 2.967741935483871, -2.90625, 2.787878787878788, -2.735294117647059, 2.6285714285714286, -2.5833333333333335, 2.4864864864864864, -2.4473684210526314, 2.358974358974359, -2.325, 2.2439024390243905, -2.2142857142857144, 2.13953488372093, -2.1136363636363638, 2.0444444444444443, -2.0217391304347827, 1.9574468085106382, -1.9375, 1.8775510204081634, -1.86, 1.803921568627451, -1.7884615384615385, 1.7358490566037736, -1.7222222222222223, 1.6727272727272726, -1.6607142857142858, 1.6140350877192982, -1.603448275862069, 1.5593220338983051, -1.55, 1.5081967213114753, -1.5, 1.4603174603174602, -1.453125, 1.4153846153846155, -1.4090909090909092, 1.373134328358209, -1.3676470588235294, 1.3333333333333333, -1.3285714285714285, 1.295774647887324, -1.2916666666666667, 1.2602739726027397, -1.2567567567567568, 1.2266666666666666, -1.2236842105263157, 1.1948051948051948, -1.1923076923076923, 1.1645569620253164, -1.1625, 1.1358024691358024, -1.1341463414634145, 1.108433734939759, -1.1071428571428572, 1.0823529411764705, -1.0813953488372092, 1.0574712643678161, -1.0568181818181819, 1.0337078651685394, -1.0333333333333334, 1.010989010989011]
92 | 389298.00 | [-47.0, 46.5, -31.333333333333332, 23.25, -18.8, 15.5, -13.428571428571429, 11.625, -10.444444444444445, 9.3, -8.545454545454545, 7.75, -7.230769230769231, 6.642857142857143, -6.266666666666667, 5.8125, -5.529411764705882, 5.166666666666667, -4.947368421052632, 4.65, -4.476190476190476, 4.2272727272727275, -4.086956521739131, 3.875, -3.76, 3.576923076923077, -3.4814814814814814, 3.3214285714285716, -3.2413793103448274, 3.1, -3.032258064516129, 2.90625, -2.8484848484848486, 2.735294117647059, -2.6857142857142855, 2.5833333333333335, -2.5405405405405403, 2.4473684210526314, -2.41025641025641, 2.325, -2.292682926829268, 2.2142857142857144, -2.186046511627907, 2.1136363636363638, -2.088888888888889, 2.0217391304347827, -2.0, 1.9375, -1.9183673469387754, 1.86, -1.8431372549019607, 1.7884615384615385, -1.7735849056603774, 1.7222222222222223, -1.709090909090909, 1.6607142857142858, -1.6491228070175439, 1.603448275862069, -1.5932203389830508, 1.55, -1.540983606557377, 1.5, -1.492063492063492, 1.453125, -1.4461538461538461, 1.4090909090909092, -1.4029850746268657, 1.3676470588235294, -1.3623188405797102, 1.3285714285714285, -1.323943661971831, 1.2916666666666667, -1.2876712328767124, 1.2567567567567568, -1.2533333333333334, 1.2236842105263157, -1.2207792207792207, 1.1923076923076923, -1.1898734177215189, 1.1625, -1.1604938271604939, 1.1341463414634145, -1.1325301204819278, 1.1071428571428572, -1.1058823529411765, 1.0813953488372092, -1.0804597701149425, 1.0568181818181819, -1.0561797752808988, 1.0333333333333334, -1.032967032967033, 1.0108695652173914]
93 | 406503.00 | [47.0, -47.5, 31.333333333333332, -23.75, 18.8, -15.833333333333334, 13.428571428571429, -11.875, 10.444444444444445, -9.5, 8.545454545454545, -7.916666666666667, 7.230769230769231, -6.785714285714286, 6.266666666666667, -5.9375, 5.529411764705882, -5.277777777777778, 4.947368421052632, -4.75, 4.476190476190476, -4.318181818181818, 4.086956521739131, -3.9583333333333335, 3.76, -3.6538461538461537, 3.4814814814814814, -3.392857142857143, 3.2413793103448274, -3.1666666666666665, 3.032258064516129, -2.96875, 2.8484848484848486, -2.7941176470588234, 2.6857142857142855, -2.638888888888889, 2.5405405405405403, -2.5, 2.41025641025641, -2.375, 2.292682926829268, -2.261904761904762, 2.186046511627907, -2.159090909090909, 2.088888888888889, -2.0652173913043477, 2.0, -1.9791666666666667, 1.9183673469387754, -1.9, 1.8431372549019607, -1.8269230769230769, 1.7735849056603774, -1.7592592592592593, 1.709090909090909, -1.6964285714285714, 1.6491228070175439, -1.6379310344827587, 1.5932203389830508, -1.5833333333333333, 1.540983606557377, -1.532258064516129, 1.492063492063492, -1.484375, 1.4461538461538461, -1.4393939393939394, 1.4029850746268657, -1.3970588235294117, 1.3623188405797102, -1.3571428571428572, 1.323943661971831, -1.3194444444444444, 1.2876712328767124, -1.2837837837837838, 1.2533333333333334, -1.25, 1.2207792207792207, -1.2179487179487178, 1.1898734177215189, -1.1875, 1.1604938271604939, -1.1585365853658536, 1.1325301204819278, -1.130952380952381, 1.1058823529411765, -1.1046511627906976, 1.0804597701149425, -1.0795454545454546, 1.0561797752808988, -1.0555555555555556, 1.032967032967033, -1.0326086956521738, 1.010752688172043]
94 | 415245.00 | [-48.0, 47.5, -32.0, 23.75, -19.2, 15.833333333333334, -13.714285714285714, 11.875, -10.666666666666666, 9.5, -8.727272727272727, 7.916666666666667, -7.384615384615385, 6.785714285714286, -6.4, 5.9375, -5.647058823529412, 5.277777777777778, -5.052631578947368, 4.75, -4.571428571428571, 4.318181818181818, -4.173913043478261, 3.9583333333333335, -3.84, 3.6538461538461537, -3.5555555555555554, 3.392857142857143, -3.310344827586207, 3.1666666666666665, -3.096774193548387, 2.96875, -2.909090909090909, 2.7941176470588234, -2.742857142857143, 2.638888888888889, -2.5945945945945947, 2.5, -2.4615384615384617, 2.375, -2.341463414634146, 2.261904761904762, -2.2325581395348837, 2.159090909090909, -2.1333333333333333, 2.0652173913043477, -2.0425531914893615, 1.9791666666666667, -1.9591836734693877, 1.9, -1.8823529411764706, 1.8269230769230769, -1.8113207547169812, 1.7592592592592593, -1.7454545454545454, 1.6964285714285714, -1.6842105263157894, 1.6379310344827587, -1.6271186440677967, 1.5833333333333333, -1.5737704918032787, 1.532258064516129, -1.5238095238095237, 1.484375, -1.476923076923077, 1.4393939393939394, -1.4328358208955223, 1.3970588235294117, -1.391304347826087, 1.3571428571428572, -1.352112676056338, 1.3194444444444444, -1.3150684931506849, 1.2837837837837838, -1.28, 1.25, -1.2467532467532467, 1.2179487179487178, -1.2151898734177216, 1.1875, -1.1851851851851851, 1.1585365853658536, -1.1566265060240963, 1.130952380952381, -1.1294117647058823, 1.1046511627906976, -1.103448275862069, 1.0795454545454546, -1.0786516853932584, 1.0555555555555556, -1.054945054945055, 1.0326086956521738, -1.032258064516129, 1.0106382978723405]
95 | 433200.00 | [48.0, -48.5, 32.0, -24.25, 19.2, -16.166666666666668, 13.714285714285714, -12.125, 10.666666666666666, -9.7, 8.727272727272727, -8.083333333333334, 7.384615384615385, -6.928571428571429, 6.4, -6.0625, 5.647058823529412, -5.388888888888889, 5.052631578947368, -4.85, 4.571428571428571, -4.409090909090909, 4.173913043478261, -4.041666666666667, 3.84, -3.730769230769231, 3.5555555555555554, -3.4642857142857144, 3.310344827586207, -3.2333333333333334, 3.096774193548387, -3.03125, 2.909090909090909, -2.8529411764705883, 2.742857142857143, -2.6944444444444446, 2.5945945945945947, -2.5526315789473686, 2.4615384615384617, -2.425, 2.341463414634146, -2.3095238095238093, 2.2325581395348837, -2.2045454545454546, 2.1333333333333333, -2.108695652173913, 2.0425531914893615, -2.0208333333333335, 1.9591836734693877, -1.94, 1.8823529411764706, -1.8653846153846154, 1.8113207547169812, -1.7962962962962963, 1.7454545454545454, -1.7321428571428572, 1.6842105263157894, -1.6724137931034482, 1.6271186440677967, -1.6166666666666667, 1.5737704918032787, -1.564516129032258, 1.5238095238095237, -1.515625, 1.476923076923077, -1.4696969696969697, 1.4328358208955223, -1.4264705882352942, 1.391304347826087, -1.3857142857142857, 1.352112676056338, -1.3472222222222223, 1.3150684931506849, -1.3108108108108107, 1.28, -1.2763157894736843, 1.2467532467532467, -1.2435897435897436, 1.2151898734177216, -1.2125, 1.1851851851851851, -1.1829268292682926, 1.1566265060240963, -1.1547619047619047, 1.1294117647058823, -1.127906976744186, 1.103448275862069, -1.1022727272727273, 1.0786516853932584, -1.0777777777777777, 1.054945054945055, -1.0543478260869565, 1.032258064516129, -1.0319148936170213, 1.0105263157894737]
96 | 442320.00 | [-49.0, 48.5, -32.666666666666664, 24.25, -19.6, 16.166666666666668, -14.0, 12.125, -10.88888888888889, 9.7, -8.909090909090908, 8.083333333333334, -7.538461538461538, 6.928571428571429, -6.533333333333333, 6.0625, -5.764705882352941, 5.388888888888889, -5.157894736842105, 4.85, -4.666666666666667, 4.409090909090909, -4.260869565217392, 4.041666666666667, -3.92, 3.730769230769231, -3.6296296296296298, 3.4642857142857144, -3.3793103448275863, 3.2333333333333334, -3.161290322580645, 3.03125, -2.9696969696969697, 2.8529411764705883, -2.8, 2.6944444444444446, -2.6486486486486487, 2.5526315789473686, -2.5128205128205128, 2.425, -2.3902439024390243, 2.3095238095238093, -2.2790697674418605, 2.2045454545454546, -2.1777777777777776, 2.108695652173913, -2.0851063829787235, 2.0208333333333335, -2.0, 1.94, -1.9215686274509804, 1.8653846153846154, -1.849056603773585, 1.7962962962962963, -1.7818181818181817, 1.7321428571428572, -1.719298245614035, 1.6724137931034482, -1.6610169491525424, 1.6166666666666667, -1.6065573770491803, 1.564516129032258, -1.5555555555555556, 1.515625, -1.5076923076923077, 1.4696969696969697, -1.462686567164179, 1.4264705882352942, -1.4202898550724639, 1.3857142857142857, -1.380281690140845, 1.3472222222222223, -1.3424657534246576, 1.3108108108108107, -1.3066666666666666, 1.2763157894736843, -1.2727272727272727, 1.2435897435897436, -1.240506329113924, 1.2125, -1.2098765432098766, 1.1829268292682926, -1.180722891566265, 1.1547619047619047, -1.1529411764705881, 1.127906976744186, -1.1264367816091954, 1.1022727272727273, -1.101123595505618, 1.0777777777777777, -1.0769230769230769, 1.0543478260869565, -1.053763440860215, 1.0319148936170213, -1.0315789473684212, 1.0104166666666667]
97 | 461041.00 | [49.0, -49.5, 32.666666666666664, -24.75, 19.6, -16.5, 14.0, -12.375, 10.88888888888889, -9.9, 8.909090909090908, -8.25, 7.538461538461538, -7.071428571428571, 6.533333333333333, -6.1875, 5.764705882352941, -5.5, 5.157894736842105, -4.95, 4.666666666666667, -4.5, 4.260869565217392, -4.125, 3.92, -3.8076923076923075, 3.6296296296296298, -3.5357142857142856, 3.3793103448275863, -3.3, 3.161290322580645, -3.09375, 2.9696969696969697, -2.911764705882353, 2.8, -2.75, 2.6486486486486487, -2.6052631578947367, 2.5128205128205128, -2.475, 2.3902439024390243, -2.357142857142857, 2.2790697674418605, -2.25, 2.1777777777777776, -2.152173913043478, 2.0851063829787235, -2.0625, 2.0, -1.98, 1.9215686274509804, -1.9038461538461537, 1.849056603773585, -1.8333333333333333, 1.7818181818181817, -1.7678571428571428, 1.719298245614035, -1.706896551724138, 1.6610169491525424, -1.65, 1.6065573770491803, -1.596774193548387, 1.5555555555555556, -1.546875, 1.5076923076923077, -1.5, 1.462686567164179, -1.4558823529411764, 1.4202898550724639, -1.4142857142857144, 1.380281690140845, -1.375, 1.3424657534246576, -1.337837837837838, 1.3066666666666666, -1.3026315789473684, 1.2727272727272727, -1.2692307692307692, 1.240506329113924, -1.2375, 1.2098765432098766, -1.2073170731707317, 1.180722891566265, -1.1785714285714286, 1.1529411764705881, -1.1511627906976745, 1.1264367816091954, -1.125, 1.101123595505618, -1.1, 1.0769230769230769, -1.076086956521739, 1.053763440860215, -1.053191489361702, 1.0315789473684212, -1.03125, 1.0103092783505154]
98 | 470547.00 | [-50.0, 49.5, -33.333333333333336, 24.75, -20.0, 16.5, -14.285714285714286, 12.375, -11.11111111111111, 9.9, -9.090909090909092, 8.25, -7.6923076923076925, 7.071428571428571, -6.666666666666667, 6.1875, -5.882352941176471, 5.5, -5.2631578947368425, 4.95, -4.761904761904762, 4.5, -4.3478260869565215, 4.125, -4.0, 3.8076923076923075, -3.7037037037037037, 3.5357142857142856, -3.4482758620689653, 3.3, -3.225806451612903, 3.09375, -3.0303030303030303, 2.911764705882353, -2.857142857142857, 2.75, -2.7027027027027026, 2.6052631578947367, -2.5641025641025643, 2.475, -2.4390243902439024, 2.357142857142857, -2.3255813953488373, 2.25, -2.2222222222222223, 2.152173913043478, -2.127659574468085, 2.0625, -2.0408163265306123, 1.98, -1.9607843137254901, 1.9038461538461537, -1.8867924528301887, 1.8333333333333333, -1.8181818181818181, 1.7678571428571428, -1.7543859649122806, 1.706896551724138, -1.694915254237288, 1.65, -1.639344262295082, 1.596774193548387, -1.5873015873015872, 1.546875, -1.5384615384615385, 1.5, -1.492537313432836, 1.4558823529411764, -1.4492753623188406, 1.4142857142857144, -1.408450704225352, 1.375, -1.36986301369863, 1.337837837837838, -1.3333333333333333, 1.3026315789473684, -1.2987012987012987, 1.2692307692307692, -1.2658227848101267, 1.2375, -1.2345679012345678, 1.2073170731707317, -1.2048192771084338, 1.1785714285714286, -1.1764705882352942, 1.1511627906976745, -1.1494252873563218, 1.125, -1.1235955056179776, 1.1, -1.098901098901099, 1.076086956521739, -1.075268817204301, 1.053191489361702, -1.0526315789473684, 1.03125, -1.0309278350515463, 1.010204081632653]
